device_id,datetime,address_ip,address_port,original_message_id,status,lat,lat_dir,lon,lon_dir,spd_over_grnd,true_course,datestamp,mag_variation,mag_var_dir
st-1a2090,2019-02-13 10:07:11,172.23.0.1,4007,1550056031059-1,A,51.903500666666666,N,5.542962166666666,E,0.01,319.46,130219,1.4,E
st-1a2090,2019-02-13 10:07:11,172.23.0.1,4007,1550056031721-0,A,51.903500666666666,N,5.5429623333333335,E,0.01,323.0,130219,1.4,E
st-1a2090,2019-02-13 10:07:12,172.23.0.1,4007,1550056032028-0,A,51.903500666666666,N,5.5429623333333335,E,0.01,340.63,130219,1.4,E
st-1a2090,2019-02-13 10:07:12,172.23.0.1,4007,1550056032561-1,A,51.903500666666666,N,5.5429623333333335,E,0.01,358.85,130219,1.4,E
st-1a2090,2019-02-13 10:07:33,172.23.0.1,4007,1550056053960-0,A,51.90350083333333,N,5.5429631666666666,E,0.01,105.15,130219,1.4,E
st-1a2090,2019-02-13 10:07:34,172.23.0.1,4007,1550056054552-0,A,51.90350083333333,N,5.5429631666666666,E,0.01,101.13,130219,1.4,E
st-1a2090,2019-02-13 10:07:36,172.23.0.1,4007,1550056056454-0,A,51.90350083333333,N,5.542963333333334,E,0.01,100.32,130219,1.4,E
st-1a2090,2019-02-13 10:07:42,172.23.0.1,4007,1550056062175-0,A,51.90350083333333,N,5.542963833333333,E,0.01,102.94,130219,1.4,E
st-1a2090,2019-02-13 10:07:46,172.23.0.1,4007,1550056066957-0,A,51.90350083333333,N,5.542964166666667,E,0.01,100.73,130219,1.4,E
st-1a2090,2019-02-13 10:07:48,172.23.0.1,4007,1550056068717-1,A,51.90350083333333,N,5.542964333333334,E,0.01,106.93,130219,1.4,E
st-1a2090,2019-02-13 10:07:49,172.23.0.1,4007,1550056069015-0,A,51.90350083333333,N,5.542964333333334,E,0.01,106.23,130219,1.4,E
st-1a2090,2019-02-13 10:07:49,172.23.0.1,4007,1550056069456-0,A,51.90350083333333,N,5.542964166666667,E,0.01,108.24,130219,1.4,E
st-1a2090,2019-02-13 10:07:50,172.23.0.1,4007,1550056070049-0,A,51.90350083333333,N,5.542964166666667,E,0.01,125.87,130219,1.4,E
st-1a2090,2019-02-13 10:07:50,172.23.0.1,4007,1550056070455-0,A,51.90350083333333,N,5.542964166666667,E,0.01,123.93,130219,1.4,E
st-1a2090,2019-02-13 10:07:50,172.23.0.1,4007,1550056070960-0,A,51.90350083333333,N,5.542964166666667,E,0.01,126.04,130219,1.4,E
st-1a2090,2019-02-13 10:07:51,172.23.0.1,4007,1550056071551-0,A,51.90350083333333,N,5.542964166666667,E,0.01,114.25,130219,1.4,E
st-1a2090,2019-02-13 10:07:52,172.23.0.1,4007,1550056072633-0,A,51.90350083333333,N,5.542964166666667,E,0.01,122.83,130219,1.4,E
st-1a2090,2019-02-13 10:07:52,172.23.0.1,4007,1550056072966-1,A,51.90350083333333,N,5.542964166666667,E,0.01,123.1,130219,1.4,E
st-1a2090,2019-02-13 10:07:53,172.23.0.1,4007,1550056073450-0,A,51.90350083333333,N,5.542964166666667,E,0.01,121.2,130219,1.4,E
st-1a2090,2019-02-13 10:07:53,172.23.0.1,4007,1550056073952-0,A,51.90350083333333,N,5.542964166666667,E,0.01,131.55,130219,1.4,E
st-1a2090,2019-02-13 10:07:54,172.23.0.1,4007,1550056074454-0,A,51.90350083333333,N,5.542964333333334,E,0.01,126.32,130219,1.4,E
st-1a2090,2019-02-13 10:07:55,172.23.0.1,4007,1550056075331-0,A,51.90350083333333,N,5.542964333333334,E,0.01,120.22,130219,1.4,E
st-1a2090,2019-02-13 10:07:55,172.23.0.1,4007,1550056075768-0,A,51.90350083333333,N,5.542964166666667,E,0.01,123.11,130219,1.4,E
st-1a2090,2019-02-13 10:07:55,172.23.0.1,4007,1550056075991-0,A,51.90350083333333,N,5.542964166666667,E,0.01,130.31,130219,1.4,E
st-1a2090,2019-02-13 10:07:56,172.23.0.1,4007,1550056076454-0,A,51.90350083333333,N,5.542964166666667,E,0.01,127.88,130219,1.4,E
st-1a2090,2019-02-13 10:07:57,172.23.0.1,4007,1550056077549-0,A,51.90350083333333,N,5.542964166666667,E,0.01,138.7,130219,1.4,E
st-1a2090,2019-02-13 10:07:58,172.23.0.1,4007,1550056078050-0,A,51.90350083333333,N,5.542964166666667,E,0.01,141.3,130219,1.4,E
st-1a2090,2019-02-13 10:07:58,172.23.0.1,4007,1550056078707-0,A,51.90350083333333,N,5.542964166666667,E,0.01,140.72,130219,1.4,E
st-1a2090,2019-02-13 10:07:59,172.23.0.1,4007,1550056079016-0,A,51.90350083333333,N,5.542964166666667,E,0.01,135.72,130219,1.4,E
st-1a2090,2019-02-13 10:07:59,172.23.0.1,4007,1550056079451-0,A,51.90350083333333,N,5.542964166666667,E,0.01,132.39,130219,1.4,E
st-1a2090,2019-02-13 10:08:00,172.23.0.1,4007,1550056080053-0,A,51.90350083333333,N,5.542964,E,0.01,135.7,130219,1.4,E
st-1a2090,2019-02-13 10:08:00,172.23.0.1,4007,1550056080453-0,A,51.90350083333333,N,5.542964,E,0.01,134.81,130219,1.4,E
st-1a2090,2019-02-13 10:08:02,172.23.0.1,4007,1550056082208-0,A,51.90350083333333,N,5.542964,E,0.01,125.35,130219,1.4,E
st-1a2090,2019-02-13 10:08:02,172.23.0.1,4007,1550056082632-0,A,51.90350083333333,N,5.542964,E,0.01,128.97,130219,1.4,E
st-1a2090,2019-02-13 10:08:02,172.23.0.1,4007,1550056082954-1,A,51.90350083333333,N,5.542964,E,0.01,138.55,130219,1.4,E
st-1a2090,2019-02-13 10:08:03,172.23.0.1,4007,1550056083454-0,A,51.90350083333333,N,5.542963833333333,E,0.01,149.85,130219,1.4,E
st-1a2090,2019-02-13 10:08:03,172.23.0.1,4007,1550056083954-0,A,51.90350083333333,N,5.542963833333333,E,0.01,154.7,130219,1.4,E
st-1a2090,2019-02-13 10:08:04,172.23.0.1,4007,1550056084453-1,A,51.90350083333333,N,5.542963833333333,E,0.01,151.8,130219,1.4,E
st-1a2090,2019-02-13 10:08:06,172.23.0.1,4007,1550056086038-0,A,51.90350083333333,N,5.542963666666667,E,0.01,158.19,130219,1.4,E
st-1a2090,2019-02-13 10:08:06,172.23.0.1,4007,1550056086450-0,A,51.903500666666666,N,5.542963666666667,E,0.01,167.36,130219,1.4,E
st-1a2090,2019-02-13 10:08:06,172.23.0.1,4007,1550056086952-0,A,51.903500666666666,N,5.542963666666667,E,0.01,168.69,130219,1.4,E
st-1a2090,2019-02-13 10:08:07,172.23.0.1,4007,1550056087548-0,A,51.903500666666666,N,5.542963666666667,E,0.01,173.45,130219,1.4,E
st-1a2090,2019-02-13 10:08:08,172.23.0.1,4007,1550056088048-0,A,51.903500666666666,N,5.542963666666667,E,0.01,167.11,130219,1.4,E
st-1a2090,2019-02-13 10:08:08,172.23.0.1,4007,1550056088709-0,A,51.903500666666666,N,5.5429635,E,0.01,166.18,130219,1.4,E
st-1a2090,2019-02-13 10:08:09,172.23.0.1,4007,1550056089013-0,A,51.903500666666666,N,5.5429635,E,0.01,165.3,130219,1.4,E
st-1a2090,2019-02-13 10:08:09,172.23.0.1,4007,1550056089450-0,A,51.903500666666666,N,5.5429635,E,0.01,167.15,130219,1.4,E
st-1a2090,2019-02-13 10:08:10,172.23.0.1,4007,1550056090450-0,A,51.9035005,N,5.5429635,E,0.01,165.5,130219,1.4,E
st-1a2090,2019-02-13 10:08:10,172.23.0.1,4007,1550056090949-0,A,51.9035005,N,5.5429635,E,0.01,164.04,130219,1.4,E
st-1a2090,2019-02-13 10:08:11,172.23.0.1,4007,1550056091550-1,A,51.903500666666666,N,5.542963333333334,E,0.01,169.79,130219,1.4,E
st-1a2090,2019-02-13 10:08:12,172.23.0.1,4007,1550056092628-0,A,51.9035005,N,5.542963333333334,E,0.01,185.13,130219,1.4,E
st-1a2090,2019-02-13 10:08:12,172.23.0.1,4007,1550056092955-0,A,51.9035005,N,5.5429631666666666,E,0.01,203.13,130219,1.4,E
st-1a2090,2019-02-13 10:08:13,172.23.0.1,4007,1550056093451-0,A,51.9035005,N,5.542963333333334,E,0.01,199.18,130219,1.4,E
st-1a2090,2019-02-13 10:08:13,172.23.0.1,4007,1550056093948-0,A,51.9035005,N,5.5429631666666666,E,0.01,205.21,130219,1.4,E
st-1a2090,2019-02-13 10:08:14,172.23.0.1,4007,1550056094453-0,A,51.9035005,N,5.542963333333334,E,0.01,196.17,130219,1.4,E
st-1a2090,2019-02-13 10:08:15,172.23.0.1,4007,1550056095427-0,A,51.9035005,N,5.5429631666666666,E,0.01,182.06,130219,1.4,E
st-1a2090,2019-02-13 10:08:15,172.23.0.1,4007,1550056095858-0,A,51.9035005,N,5.542963333333334,E,0.01,173.96,130219,1.4,E
st-1a2090,2019-02-13 10:08:16,172.23.0.1,4007,1550056096088-0,A,51.9035005,N,5.542963333333334,E,0.01,168.19,130219,1.4,E
st-1a2090,2019-02-13 10:08:16,172.23.0.1,4007,1550056096448-0,A,51.9035005,N,5.542963333333334,E,0.01,167.78,130219,1.4,E
st-1a2090,2019-02-13 10:08:16,172.23.0.1,4007,1550056096949-0,A,51.903500333333334,N,5.542963333333334,E,0.01,166.36,130219,1.4,E
st-1a2090,2019-02-13 10:08:17,172.23.0.1,4007,1550056097547-1,A,51.903500333333334,N,5.542963333333334,E,0.01,164.27,130219,1.4,E
st-1a2090,2019-02-13 10:08:18,172.23.0.1,4007,1550056098054-0,A,51.903500333333334,N,5.542963333333334,E,0.01,157.89,130219,1.4,E
st-1a2090,2019-02-13 10:08:18,172.23.0.1,4007,1550056098701-0,A,51.903500333333334,N,5.542963333333334,E,0.01,162.68,130219,1.4,E
st-1a2090,2019-02-13 10:08:19,172.23.0.1,4007,1550056099012-0,A,51.903500333333334,N,5.542963333333334,E,0.01,169.81,130219,1.4,E
st-1a2090,2019-02-13 10:08:19,172.23.0.1,4007,1550056099451-0,A,51.903500333333334,N,5.542963333333334,E,0.01,170.68,130219,1.4,E
st-1a2090,2019-02-13 10:08:20,172.23.0.1,4007,1550056100050-0,A,51.903500333333334,N,5.5429631666666666,E,0.01,168.03,130219,1.4,E
st-1a2090,2019-02-13 10:08:20,172.23.0.1,4007,1550056100446-0,A,51.903500333333334,N,5.5429631666666666,E,0.01,162.55,130219,1.4,E
st-1a2090,2019-02-13 10:08:20,172.23.0.1,4007,1550056100947-0,A,51.903500333333334,N,5.5429631666666666,E,0.01,166.33,130219,1.4,E
st-1a2090,2019-02-13 10:08:21,172.23.0.1,4007,1550056101549-0,A,51.903500333333334,N,5.5429631666666666,E,0.01,169.11,130219,1.4,E
st-1a2090,2019-02-13 10:08:22,172.23.0.1,4007,1550056102206-0,A,51.903500333333334,N,5.5429631666666666,E,0.01,174.13,130219,1.4,E
st-1a2090,2019-02-13 10:08:22,172.23.0.1,4007,1550056102630-0,A,51.903500333333334,N,5.5429631666666666,E,0.01,166.67,130219,1.4,E
st-1a2090,2019-02-13 10:08:22,172.23.0.1,4007,1550056102952-0,A,51.90350016666667,N,5.5429631666666666,E,0.01,166.28,130219,1.4,E
st-1a2090,2019-02-13 10:08:23,172.23.0.1,4007,1550056103446-0,A,51.90350016666667,N,5.5429631666666666,E,0.01,168.43,130219,1.4,E
st-1a2090,2019-02-13 10:08:23,172.23.0.1,4007,1550056103957-0,A,51.90350016666667,N,5.5429631666666666,E,0.01,168.86,130219,1.4,E
st-1a2090,2019-02-13 10:08:24,172.23.0.1,4007,1550056104445-0,A,51.90350016666667,N,5.5429631666666666,E,0.01,172.15,130219,1.4,E
st-1a2090,2019-02-13 10:08:25,172.23.0.1,4007,1550056105044-1,A,51.90350016666667,N,5.5429631666666666,E,0.01,166.37,130219,1.4,E
st-1a2090,2019-02-13 10:08:25,172.23.0.1,4007,1550056105907-0,A,51.90350016666667,N,5.5429631666666666,E,0.01,169.32,130219,1.4,E
st-1a2090,2019-02-13 10:08:26,172.23.0.1,4007,1550056106135-0,A,51.90350016666667,N,5.5429631666666666,E,0.01,160.71,130219,1.4,E
st-1a2090,2019-02-13 10:08:56,172.23.0.1,4007,1550056136130-0,A,51.903498666666664,N,5.5429675,E,0.01,124.21,130219,1.4,E
st-1a2090,2019-02-13 10:08:56,172.23.0.1,4007,1550056136451-0,A,51.903498666666664,N,5.5429675,E,0.01,133.53,130219,1.4,E
st-1a2090,2019-02-13 10:08:56,172.23.0.1,4007,1550056136942-0,A,51.903498666666664,N,5.5429675,E,0.01,136.0,130219,1.4,E
st-1a2090,2019-02-13 10:08:57,172.23.0.1,4007,1550056137535-0,A,51.903498666666664,N,5.542967333333333,E,0.01,143.66,130219,1.4,E
st-1a2090,2019-02-13 10:09:03,172.23.0.1,4007,1550056143943-0,A,51.903498666666664,N,5.542967,E,0.01,226.2,130219,1.4,E
st-1a2090,2019-02-13 10:09:04,172.23.0.1,4007,1550056144441-0,A,51.903498666666664,N,5.542967,E,0.01,231.45,130219,1.4,E
st-1a2090,2019-02-13 10:09:05,172.23.0.1,4007,1550056145035-0,A,51.90349883333333,N,5.542967,E,0.01,242.07,130219,1.4,E
st-1a2090,2019-02-13 10:09:05,172.23.0.1,4007,1550056145905-0,A,51.90349883333333,N,5.542967,E,0.01,238.13,130219,1.4,E
st-1a2090,2019-02-13 10:09:06,172.23.0.1,4007,1550056146132-0,A,51.90349883333333,N,5.542967,E,0.01,233.28,130219,1.4,E
st-1a2090,2019-02-13 10:09:06,172.23.0.1,4007,1550056146448-0,A,51.90349883333333,N,5.542967,E,0.01,234.04,130219,1.4,E
st-1a2090,2019-02-13 10:09:06,172.23.0.1,4007,1550056146938-0,A,51.90349883333333,N,5.542967,E,0.01,229.77,130219,1.4,E
st-1a2090,2019-02-13 10:09:07,172.23.0.1,4007,1550056147533-0,A,51.90349883333333,N,5.542967,E,0.01,230.05,130219,1.4,E
st-1a2090,2019-02-13 10:09:07,172.23.0.1,4007,1550056147947-0,A,51.90349883333333,N,5.542967,E,0.01,227.53,130219,1.4,E
st-1a2090,2019-02-13 10:09:08,172.23.0.1,4007,1550056148536-0,A,51.90349883333333,N,5.542967,E,0.01,222.97,130219,1.4,E
st-1a2090,2019-02-13 10:09:09,172.23.0.1,4007,1550056149196-0,A,51.90349883333333,N,5.542967,E,0.01,228.38,130219,1.4,E
st-1a2090,2019-02-13 10:09:09,172.23.0.1,4007,1550056149510-0,A,51.90349883333333,N,5.542967,E,0.01,223.87,130219,1.4,E
st-1a2090,2019-02-13 10:09:10,172.23.0.1,4007,1550056150041-0,A,51.90349883333333,N,5.542967,E,0.01,237.45,130219,1.4,E
st-1a2090,2019-02-13 10:09:10,172.23.0.1,4007,1550056150940-0,A,51.90349883333333,N,5.542967,E,0.01,237.92,130219,1.4,E
st-1a2090,2019-02-13 10:09:46,172.23.0.1,4007,1550056186125-0,A,51.903499,N,5.542965333333333,E,0.01,196.5,130219,1.4,E
st-1a2090,2019-02-13 10:09:46,172.23.0.1,4007,1550056186443-0,A,51.903499,N,5.542965333333333,E,0.01,209.49,130219,1.4,E
st-1a2090,2019-02-13 10:09:46,172.23.0.1,4007,1550056186935-0,A,51.903499,N,5.542965333333333,E,0.01,213.14,130219,1.4,E
st-1a2090,2019-02-13 10:09:47,172.23.0.1,4007,1550056187529-1,A,51.903499,N,5.542965333333333,E,0.01,213.63,130219,1.4,E
st-1a2090,2019-02-13 10:09:47,172.23.0.1,4007,1550056187935-0,A,51.903499,N,5.5429655,E,0.01,205.01,130219,1.4,E
st-1a2090,2019-02-13 10:09:48,172.23.0.1,4007,1550056188528-0,A,51.903499,N,5.5429655,E,0.01,211.38,130219,1.4,E
st-1a2090,2019-02-13 10:10:03,172.23.0.1,4007,1550056203120-0,A,51.90349883333333,N,5.542966166666667,E,0.01,236.2,130219,1.4,E
st-1a2090,2019-02-13 10:10:03,172.23.0.1,4007,1550056203452-0,A,51.90349883333333,N,5.542966166666667,E,0.01,221.69,130219,1.4,E
st-1a2090,2019-02-13 10:10:03,172.23.0.1,4007,1550056203934-0,A,51.90349883333333,N,5.542966333333333,E,0.01,218.4,130219,1.4,E
st-1a2090,2019-02-13 10:10:04,172.23.0.1,4007,1550056204433-0,A,51.90349883333333,N,5.542966333333333,E,0.01,231.21,130219,1.4,E
st-1a2090,2019-02-13 10:10:05,172.23.0.1,4007,1550056205026-0,A,51.90349883333333,N,5.542966333333333,E,0.01,231.22,130219,1.4,E
st-1a2090,2019-02-13 10:10:05,172.23.0.1,4007,1550056205524-0,A,51.90349883333333,N,5.542966333333333,E,0.01,232.94,130219,1.4,E
st-1a2090,2019-02-13 10:10:06,172.23.0.1,4007,1550056206189-0,A,51.90349883333333,N,5.542966333333333,E,0.01,238.28,130219,1.4,E
st-1a2090,2019-02-13 10:10:26,172.23.0.1,4007,1550056226185-0,A,51.90349833333333,N,5.5429675,E,0.01,183.73,130219,1.4,E
st-1a2090,2019-02-13 10:10:26,172.23.0.1,4007,1550056226489-0,A,51.90349833333333,N,5.5429675,E,0.01,193.63,130219,1.4,E
st-1a2090,2019-02-13 10:10:26,172.23.0.1,4007,1550056226930-0,A,51.90349833333333,N,5.5429675,E,0.01,198.29,130219,1.4,E
st-1a2090,2019-02-13 10:10:27,172.23.0.1,4007,1550056227526-0,A,51.90349833333333,N,5.5429675,E,0.01,193.91,130219,1.4,E
st-1a2090,2019-02-13 10:10:28,172.23.0.1,4007,1550056228430-1,A,51.90349833333333,N,5.5429675,E,0.01,200.59,130219,1.4,E
st-1a2090,2019-02-13 10:10:30,172.23.0.1,4007,1550056230063-0,A,51.903498166666665,N,5.542967666666667,E,0.01,206.84,130219,1.4,E
st-1a2090,2019-02-13 10:10:30,172.23.0.1,4007,1550056230426-0,A,51.903498166666665,N,5.542967666666667,E,0.01,216.78,130219,1.4,E
st-1a2090,2019-02-13 10:10:31,172.23.0.1,4007,1550056231425-0,A,51.903498166666665,N,5.542967833333333,E,0.01,226.92,130219,1.4,E
st-1a2090,2019-02-13 10:10:32,172.23.0.1,4007,1550056232027-1,A,51.903498166666665,N,5.542967833333333,E,0.01,230.27,130219,1.4,E
st-1a2090,2019-02-13 10:10:32,172.23.0.1,4007,1550056232685-0,A,51.903498166666665,N,5.542967833333333,E,0.01,228.83,130219,1.4,E
st-1a2090,2019-02-13 10:10:33,172.23.0.1,4007,1550056233118-0,A,51.903498166666665,N,5.542967833333333,E,0.01,228.95,130219,1.4,E
st-1a2090,2019-02-13 10:10:33,172.23.0.1,4007,1550056233436-0,A,51.903498166666665,N,5.542967833333333,E,0.01,235.21,130219,1.4,E
st-1a2090,2019-02-13 10:10:33,172.23.0.1,4007,1550056233929-0,A,51.903498166666665,N,5.542967833333333,E,0.01,233.99,130219,1.4,E
st-1a2090,2019-02-13 10:10:34,172.23.0.1,4007,1550056234423-0,A,51.903498166666665,N,5.542967833333333,E,0.01,231.94,130219,1.4,E
st-1a2090,2019-02-13 10:10:38,172.23.0.1,4007,1550056238426-0,A,51.903498,N,5.542967666666667,E,0.01,216.21,130219,1.4,E
st-1a2090,2019-02-13 10:10:40,172.23.0.1,4007,1550056240108-0,A,51.903498,N,5.542967666666667,E,0.01,217.0,130219,1.4,E
st-1a2090,2019-02-13 10:10:45,172.23.0.1,4007,1550056245019-0,A,51.903498,N,5.542967333333333,E,0.01,218.79,130219,1.4,E
st-1a2090,2019-02-13 10:10:45,172.23.0.1,4007,1550056245524-0,A,51.903498,N,5.542967333333333,E,0.01,216.97,130219,1.4,E
st-1a2090,2019-02-13 10:10:46,172.23.0.1,4007,1550056246184-0,A,51.90349783333333,N,5.542967333333333,E,0.01,217.36,130219,1.4,E
st-1a2090,2019-02-13 10:10:46,172.23.0.1,4007,1550056246489-0,A,51.90349783333333,N,5.542967333333333,E,0.01,217.57,130219,1.4,E
st-1a2090,2019-02-13 10:10:46,172.23.0.1,4007,1550056246931-0,A,51.90349783333333,N,5.542967333333333,E,0.01,219.73,130219,1.4,E
st-1a2090,2019-02-13 10:10:47,172.23.0.1,4007,1550056247519-0,A,51.90349783333333,N,5.542967333333333,E,0.01,219.14,130219,1.4,E
st-1a2090,2019-02-13 10:10:47,172.23.0.1,4007,1550056247925-0,A,51.90349783333333,N,5.542967333333333,E,0.01,208.77,130219,1.4,E
st-1a2090,2019-02-13 10:10:48,172.23.0.1,4007,1550056248424-0,A,51.903498,N,5.542967333333333,E,0.01,205.49,130219,1.4,E
st-1a2090,2019-02-13 10:10:49,172.23.0.1,4007,1550056249018-1,A,51.903498,N,5.542967333333333,E,0.01,218.94,130219,1.4,E
st-1a2090,2019-02-13 10:10:49,172.23.0.1,4007,1550056249685-0,A,51.903498,N,5.542967333333333,E,0.01,219.62,130219,1.4,E
st-1a2090,2019-02-13 10:10:50,172.23.0.1,4007,1550056250102-0,A,51.903498,N,5.542967333333333,E,0.01,218.77,130219,1.4,E
st-1a2090,2019-02-13 10:10:50,172.23.0.1,4007,1550056250432-0,A,51.903498,N,5.542967333333333,E,0.01,219.68,130219,1.4,E
st-1a2090,2019-02-13 10:10:50,172.23.0.1,4007,1550056250932-0,A,51.903498,N,5.542967166666667,E,0.01,235.53,130219,1.4,E
st-1a2090,2019-02-13 10:10:51,172.23.0.1,4007,1550056251422-0,A,51.903498,N,5.542967166666667,E,0.01,236.54,130219,1.4,E
st-1a2090,2019-02-13 10:10:51,172.23.0.1,4007,1550056251923-0,A,51.903498,N,5.542967166666667,E,0.01,235.36,130219,1.4,E
st-1a2090,2019-02-13 10:10:52,172.23.0.1,4007,1550056252854-1,A,51.903498,N,5.542967166666667,E,0.01,237.96,130219,1.4,E
st-1a2090,2019-02-13 10:10:53,172.23.0.1,4007,1550056253292-0,A,51.903498,N,5.542967166666667,E,0.01,231.75,130219,1.4,E
st-1a2090,2019-02-13 10:10:53,172.23.0.1,4007,1550056253519-0,A,51.903498,N,5.542967166666667,E,0.01,235.32,130219,1.4,E
st-1a2090,2019-02-13 10:10:53,172.23.0.1,4007,1550056253921-0,A,51.903498,N,5.542967166666667,E,0.01,233.86,130219,1.4,E
st-1a2090,2019-02-13 10:10:55,172.23.0.1,4007,1550056255021-1,A,51.903498,N,5.542967,E,0.01,230.65,130219,1.4,E
st-1a2090,2019-02-13 10:10:56,172.23.0.1,4007,1550056256179-0,A,51.903498,N,5.542967,E,0.01,233.28,130219,1.4,E
st-1a2090,2019-02-13 10:10:56,172.23.0.1,4007,1550056256920-0,A,51.903498,N,5.542967,E,0.01,233.36,130219,1.4,E
st-1a2090,2019-02-13 10:10:57,172.23.0.1,4007,1550056257526-0,A,51.903498,N,5.542967,E,0.01,231.21,130219,1.4,E
st-1a2090,2019-02-13 10:10:57,172.23.0.1,4007,1550056257924-0,A,51.903498,N,5.542967,E,0.01,232.12,130219,1.4,E
st-1a2090,2019-02-13 10:10:59,172.23.0.1,4007,1550056259021-0,A,51.90349783333333,N,5.542967,E,0.01,222.14,130219,1.4,E
st-1a2090,2019-02-13 10:10:59,172.23.0.1,4007,1550056259678-0,A,51.90349783333333,N,5.542967,E,0.01,225.07,130219,1.4,E
st-1a2090,2019-02-13 10:11:00,172.23.0.1,4007,1550056260103-0,A,51.90349783333333,N,5.542967,E,0.01,224.13,130219,1.4,E
st-1a2090,2019-02-13 10:11:00,172.23.0.1,4007,1550056260435-0,A,51.903498,N,5.542967,E,0.01,221.97,130219,1.4,E
st-1a2090,2019-02-13 10:11:00,172.23.0.1,4007,1550056260928-0,A,51.90349783333333,N,5.542967,E,0.01,220.19,130219,1.4,E
st-1a2090,2019-02-13 10:11:01,172.23.0.1,4007,1550056261430-0,A,51.90349783333333,N,5.542967,E,0.01,225.97,130219,1.4,E
st-1a2090,2019-02-13 10:11:01,172.23.0.1,4007,1550056261926-0,A,51.90349783333333,N,5.542967,E,0.01,234.48,130219,1.4,E
st-1a2090,2019-02-13 10:11:02,172.23.0.1,4007,1550056262903-1,A,51.90349783333333,N,5.542967,E,0.01,218.62,130219,1.4,E
st-1a2090,2019-02-13 10:11:03,172.23.0.1,4007,1550056263339-0,A,51.90349783333333,N,5.542967,E,0.01,214.72,130219,1.4,E
st-1a2090,2019-02-13 10:11:03,172.23.0.1,4007,1550056263564-0,A,51.90349783333333,N,5.542967,E,0.01,215.24,130219,1.4,E
st-1a2090,2019-02-13 10:11:03,172.23.0.1,4007,1550056263920-0,A,51.90349783333333,N,5.542967,E,0.01,213.0,130219,1.4,E
st-1a2090,2019-02-13 10:11:04,172.23.0.1,4007,1550056264421-0,A,51.90349783333333,N,5.542967,E,0.01,212.93,130219,1.4,E
st-1a2090,2019-02-13 10:11:05,172.23.0.1,4007,1550056265016-0,A,51.90349783333333,N,5.542967,E,0.01,209.17,130219,1.4,E
st-1a2090,2019-02-13 10:11:05,172.23.0.1,4007,1550056265519-0,A,51.90349783333333,N,5.542967166666667,E,0.01,203.99,130219,1.4,E
st-1a2090,2019-02-13 10:11:06,172.23.0.1,4007,1550056266178-0,A,51.90349783333333,N,5.542967166666667,E,0.01,203.27,130219,1.4,E
st-1a2090,2019-02-13 10:11:06,172.23.0.1,4007,1550056266485-0,A,51.90349783333333,N,5.542967166666667,E,0.01,204.62,130219,1.4,E
st-1a2090,2019-02-13 10:11:06,172.23.0.1,4007,1550056266921-0,A,51.90349766666667,N,5.542967166666667,E,0.01,202.67,130219,1.4,E
st-1a2090,2019-02-13 10:11:07,172.23.0.1,4007,1550056267517-0,A,51.90349766666667,N,5.542967166666667,E,0.01,205.0,130219,1.4,E
st-1a2090,2019-02-13 10:11:07,172.23.0.1,4007,1550056267920-0,A,51.90349766666667,N,5.542967166666667,E,0.01,204.69,130219,1.4,E
st-1a2090,2019-02-13 10:11:08,172.23.0.1,4007,1550056268420-0,A,51.90349766666667,N,5.542967166666667,E,0.01,209.06,130219,1.4,E
st-1a2090,2019-02-13 10:11:09,172.23.0.1,4007,1550056269692-0,A,51.90349766666667,N,5.542967166666667,E,0.01,204.83,130219,1.4,E
st-1a2090,2019-02-13 10:11:10,172.23.0.1,4007,1550056270106-0,A,51.90349766666667,N,5.542967166666667,E,0.01,195.55,130219,1.4,E
st-1a2090,2019-02-13 10:11:10,172.23.0.1,4007,1550056270434-0,A,51.90349766666667,N,5.542967333333333,E,0.01,202.36,130219,1.4,E
st-1a2090,2019-02-13 10:11:10,172.23.0.1,4007,1550056270922-0,A,51.90349766666667,N,5.542967333333333,E,0.01,204.35,130219,1.4,E
st-1a2090,2019-02-13 10:11:11,172.23.0.1,4007,1550056271423-0,A,51.9034975,N,5.542967333333333,E,0.01,210.04,130219,1.4,E
st-1a2090,2019-02-13 10:11:12,172.23.0.1,4007,1550056272514-0,A,51.9034975,N,5.542967333333333,E,0.01,185.71,130219,1.4,E
st-1a2090,2019-02-13 10:11:13,172.23.0.1,4007,1550056273383-0,A,51.9034975,N,5.542967333333333,E,0.01,178.83,130219,1.4,E
st-1a2090,2019-02-13 10:11:13,172.23.0.1,4007,1550056273611-0,A,51.9034975,N,5.542967333333333,E,0.01,185.2,130219,1.4,E
st-1a2090,2019-02-13 10:11:13,172.23.0.1,4007,1550056273930-0,A,51.9034975,N,5.542967333333333,E,0.01,183.28,130219,1.4,E
st-1a2090,2019-02-13 10:11:14,172.23.0.1,4007,1550056274423-0,A,51.9034975,N,5.542967333333333,E,0.01,184.34,130219,1.4,E
st-1a2090,2019-02-13 10:11:15,172.23.0.1,4007,1550056275016-0,A,51.903497333333334,N,5.542967333333333,E,0.01,187.17,130219,1.4,E
st-1a2090,2019-02-13 10:11:17,172.23.0.1,4007,1550056277513-0,A,51.903497333333334,N,5.542967333333333,E,0.01,189.81,130219,1.4,E
st-1a2090,2019-02-13 10:11:17,172.23.0.1,4007,1550056277922-0,A,51.903497333333334,N,5.542967333333333,E,0.01,182.77,130219,1.4,E
