device_id,datetime,address_ip,address_port,original_message_id,raw_message
st-1a2090,1550056197,172.23.0.1,4007,1550059797132-0,"A,5$1.90%1006833&3333@34*,N,5.5418623@333333334,E,0.01,240.59,130219,1.4,E"
st-1a2090,1550056197,172.23.0.1,4007,1550059797876-0,"A,51.901006833333334,N,5.5418623333333334,E,0.01,238.51,130219,1.4,E"
st-1a2090,1550056202,172.23.0.1,4007,1550059802458-0,"A,51.9010065,N,5.541862833333333,E,0.01,202.02,130219,1.4,E"
st-1a2090,1550056203,172.23.0.1,4007,1550059803793-0,"A,51.9010065,N,5.541863,E,0.01,183.13,130219,1.4,E"
st-1a2090,1550056204,172.23.0.1,4007,1550059804004-0,"A,51.9010065,N,5.541863,E,0.01,185.22,130219,1.4,E"
st-1a2090,1550056421,172.23.0.1,4007,1550060021621-0,"A,51.901009,N,5.541859666666666,E,0.01,287.82,130219,1.4,E"
st-1a2090,1550056421,172.23.0.1,4007,1550060021933-1,"A,5$1.90%1009,N,&5.54@18*59666666666,@E,0.01,284.17,130219,1.4,E"
st-1a2090,1550056422,172.23.0.1,4007,1550060022462-0,"A,51.901009,N,5.541859666666666,E,0.01,271.15,130219,1.4,E"
st-1a2090,1550056422,172.23.0.1,4007,1550060022867-0,"A,51.901008833333336,N,5.541859666666666,E,0.01,270.52,130219,1.4,E"
st-1a2090,1550056423,172.23.0.1,4007,1550060023363-0,"A,5$1.90%1008833&3333@36*,N,5.5418596@66666666,E,0.01,268.51,130219,1.4,E"
st-1a2090,1550056423,172.23.0.1,4007,1550060023870-0,"A,51.901008833333336,N,5.5418595,E,0.01,262.38,130219,1.4,E"
st-1a2090,1550056424,172.23.0.1,4007,1550060024472-1,"A,51.901008833333336,N,5.5418595,E,0.01,258.62,130219,1.4,E"
st-1a2090,1550056425,172.23.0.1,4007,1550060025122-0,"A,51.901008833333336,N,5.5418595,E,0.01,257.54,130219,1.4,E"
st-1a2090,1550056425,172.23.0.1,4007,1550060025561-1,"A,5$1.90%1008833&3333@36*,N,5.5418595@,E,0.01,255.55,130219,1.4,E"
st-1a2090,1550056425,172.23.0.1,4007,1550060025884-1,"A,51.90100866666667,N,5.541859333333333,E,0.01,250.8,130219,1.4,E"
st-1a2090,1550056426,172.23.0.1,4007,1550060026364-0,"A,5$1.90%1008666&6666@7,*N,5.54185933@3333333,E,0.01,249.93,130219,1.4,E"
st-1a2090,1550056426,172.23.0.1,4007,1550060026864-1,"A,5$1.90%1008666&6666@7,*N,5.54185933@3333333,E,0.01,253.02,130219,1.4,E"
st-1a2090,1550056427,172.23.0.1,4007,1550060027460-0,"A,5$1.90%1008666&6666@7,*N,5.54185916@6666667,E,0.01,249.05,130219,1.4,E"
st-1a2090,1550056428,172.23.0.1,4007,1550060028326-0,"A,51.90100866666667,N,5.541859166666667,E,0.01,237.9,130219,1.4,E"
st-1a2090,1550056428,172.23.0.1,4007,1550060028558-1,"A,5$1.90%1008666&6666@7,*N,5.54185916@6666667,E,0.01,229.9,130219,1.4,E"
st-1a2090,1550056428,172.23.0.1,4007,1550060028873-0,"A,5$1.90%1008666&6666@7,*N,5.54185916@6666667,E,0.01,237.22,130219,1.4,E"
st-1a2090,1550056429,172.23.0.1,4007,1550060029372-0,"A,51.90100866666667,N,5.541859166666667,E,0.01,242.66,130219,1.4,E"
st-1a2090,1550056429,172.23.0.1,4007,1550060029963-0,"A,5$1.90%1008666&6666@7,*N,5.54185916@6666667,E,0.01,247.38,130219,1.4,E"
st-1a2090,1550056430,172.23.0.1,4007,1550060030367-0,"A,5$1.90%10085,N&,5.5@41*859166666667@,E,0.01,254.23,130219,1.4,E"
st-1a2090,1550056430,172.23.0.1,4007,1550060030969-0,"A,5$1.90%10085,N&,5.5@41*859,E,0.01,2@64.39,130219,1.4,E"
st-1a2090,1550056431,172.23.0.1,4007,1550060031629-0,"A,51.9010085,N,5.541859,E,0.01,270.5,130219,1.4,E"
st-1a2090,1550056431,172.23.0.1,4007,1550060031941-0,"A,51.9010085,N,5.541859,E,0.01,270.22,130219,1.4,E"
st-1a2090,1550056432,172.23.0.1,4007,1550060032464-0,"A,51.9010085,N,5.541859,E,0.01,271.38,130219,1.4,E"
st-1a2090,1550056432,172.23.0.1,4007,1550060032872-0,"A,5$1.90%10085,N&,5.5@41*859,E,0.01,2@75.29,130219,1.4,E"
st-1a2090,1550056433,172.23.0.1,4007,1550060033368-0,"A,5$1.90%10085,N&,5.5@41*859,E,0.01,2@85.0,130219,1.4,E"
st-1a2090,1550056435,172.23.0.1,4007,1550060035122-0,"A,51.9010085,N,5.541859,E,0.01,301.49,130219,1.4,E"
st-1a2090,1550056435,172.23.0.1,4007,1550060035873-0,"A,51.9010085,N,5.541859,E,0.01,291.96,130219,1.4,E"
st-1a2090,1550056436,172.23.0.1,4007,1550060036366-0,"A,51.9010085,N,5.541859,E,0.01,302.44,130219,1.4,E"
st-1a2090,1550056436,172.23.0.1,4007,1550060036880-0,"A,51.9010085,N,5.541859,E,0.01,305.98,130219,1.4,E"
st-1a2090,1550056437,172.23.0.1,4007,1550060037469-0,"A,51.9010085,N,5.541859166666667,E,0.01,308.73,130219,1.4,E"
st-1a2090,1550056438,172.23.0.1,4007,1550060038563-0,"A,5$1.90%1008666&6666@7,*N,5.54185916@6666667,E,0.01,311.57,130219,1.4,E"
st-1a2090,1550056456,172.23.0.1,4007,1550060056871-0,"A,5$1.90%10085,N&,5.5@41*861166666667@,E,0.01,102.8,130219,1.4,E"
st-1a2090,1550056457,172.23.0.1,4007,1550060057965-0,"A,51.9010085,N,5.541861166666667,E,0.01,104.51,130219,1.4,E"
st-1a2090,1550056458,172.23.0.1,4007,1550060058623-0,"A,51.9010085,N,5.541861166666667,E,0.01,108.81,130219,1.4,E"
st-1a2090,1550056458,172.23.0.1,4007,1550060058936-0,"A,51.9010085,N,5.541861333333333,E,0.01,106.5,130219,1.4,E"
st-1a2090,1550056459,172.23.0.1,4007,1550060059369-0,"A,5$1.90%10085,N&,5.5@41*861333333333@,E,0.01,100.51,130219,1.4,E"
st-1a2090,1550056459,172.23.0.1,4007,1550060059959-0,"A,51.90100833333333,N,5.541861333333333,E,0.01,106.5,130219,1.4,E"
st-1a2090,1550056460,172.23.0.1,4007,1550060060366-0,"A,51.90100833333333,N,5.541861333333333,E,0.01,110.83,130219,1.4,E"
st-1a2090,1550056460,172.23.0.1,4007,1550060060873-0,"A,51.90100833333333,N,5.541861333333333,E,0.01,107.15,130219,1.4,E"
st-1a2090,1550056461,172.23.0.1,4007,1550060061751-0,"A,5$1.90%1008333&3333@3,*N,5.54186149@99999996,E,0.01,101.9,130219,1.4,E"
st-1a2090,1550056461,172.23.0.1,4007,1550060061973-0,"A,51.90100833333333,N,5.5418614999999996,E,0.01,114.02,130219,1.4,E"
st-1a2090,1550056462,172.23.0.1,4007,1550060062465-0,"A,51.90100833333333,N,5.5418614999999996,E,0.01,108.88,130219,1.4,E"
st-1a2090,1550056462,172.23.0.1,4007,1550060062867-0,"A,51.901008166666664,N,5.5418614999999996,E,0.01,116.35,130219,1.4,E"
st-1a2090,1550056463,172.23.0.1,4007,1550060063371-0,"A,51.901008166666664,N,5.5418614999999996,E,0.01,120.62,130219,1.4,E"
st-1a2090,1550056463,172.23.0.1,4007,1550060063869-0,"A,51.901008166666664,N,5.5418614999999996,E,0.01,115.1,130219,1.4,E"
st-1a2090,1550056464,172.23.0.1,4007,1550060064459-0,"A,51.901008166666664,N,5.541861666666667,E,0.01,114.19,130219,1.4,E"
st-1a2090,1550056465,172.23.0.1,4007,1550060065124-0,"A,5$1.90%1008166&6666@64*,N,5.5418616@66666667,E,0.01,121.5,130219,1.4,E"
st-1a2090,1550056465,172.23.0.1,4007,1550060065563-0,"A,5$1.90%1008,N,&5.54@18*61666666667,@E,0.01,119.2,130219,1.4,E"
st-1a2090,1550056466,172.23.0.1,4007,1550060066369-0,"A,5$1.90%1008,N,&5.54@18*61833333334,@E,0.01,121.74,130219,1.4,E"
st-1a2090,1550056466,172.23.0.1,4007,1550060066877-0,"A,51.901008,N,5.541861833333334,E,0.01,126.67,130219,1.4,E"
st-1a2090,1550056467,172.23.0.1,4007,1550060067460-0,"A,5$1.90%1008,N,&5.54@18*61833333334,@E,0.01,123.25,130219,1.4,E"
st-1a2090,1550056468,172.23.0.1,4007,1550060068621-0,"A,51.90100783333333,N,5.541862,E,0.01,124.98,130219,1.4,E"
st-1a2090,1550056468,172.23.0.1,4007,1550060068929-0,"A,51.90100783333333,N,5.541862,E,0.01,121.18,130219,1.4,E"
st-1a2090,1550056469,172.23.0.1,4007,1550060069368-0,"A,51.90100783333333,N,5.541862,E,0.01,113.37,130219,1.4,E"
st-1a2090,1550056469,172.23.0.1,4007,1550060069966-0,"A,51.90100783333333,N,5.541862,E,0.01,110.59,130219,1.4,E"
st-1a2090,1550056470,172.23.0.1,4007,1550060070368-0,"A,51.90100783333333,N,5.541862,E,0.01,113.41,130219,1.4,E"
st-1a2090,1550056470,172.23.0.1,4007,1550060070866-0,"A,51.90100783333333,N,5.541862166666666,E,0.01,112.77,130219,1.4,E"
st-1a2090,1550056471,172.23.0.1,4007,1550060071798-0,"A,51.90100783333333,N,5.541862166666666,E,0.01,107.12,130219,1.4,E"
st-1a2090,1550056629,172.23.0.1,4007,1550060229962-0,"A,5$1.90%0998,N,&5.54@18*69666666667,@E,0.01,135.12,130219,1.4,E"
st-1a2090,1550056630,172.23.0.1,4007,1550060230364-0,"A,51.900998,N,5.541869666666667,E,0.01,121.05,130219,1.4,E"
st-1a2090,1550056630,172.23.0.1,4007,1550060230875-0,"A,5$1.90%0997833&3333@35*,N,5.5418696@66666667,E,0.01,117.75,130219,1.4,E"
st-1a2090,1550056631,172.23.0.1,4007,1550060231363-0,"A,51.900997833333335,N,5.541869666666667,E,0.01,105.24,130219,1.4,E"
st-1a2090,1550056631,172.23.0.1,4007,1550060231964-0,"A,5$1.90%0997833&3333@35*,N,5.5418696@66666667,E,0.01,101.62,130219,1.4,E"
st-1a2090,1550056632,172.23.0.1,4007,1550060232620-0,"A,5$1.90%0997833&3333@35*,N,5.5418698@33333333,E,0.01,102.73,130219,1.4,E"
st-1a2090,1550056655,172.23.0.1,4007,1550060255463-0,"A,51.900996666666664,N,5.541871166666667,E,0.01,317.8,130219,1.4,E"
st-1a2090,1550056656,172.23.0.1,4007,1550060256127-0,"A,5$1.90%0996666&6666@64*,N,5.5418711@66666667,E,0.01,312.18,130219,1.4,E"
st-1a2090,1550056656,172.23.0.1,4007,1550060256426-0,"A,5$1.90%0996666&6666@64*,N,5.5418711@66666667,E,0.01,311.57,130219,1.4,E"
st-1a2090,1550056656,172.23.0.1,4007,1550060256866-0,"A,51.900996666666664,N,5.541871166666667,E,0.01,305.16,130219,1.4,E"
st-1a2090,1550056657,172.23.0.1,4007,1550060257459-0,"A,51.900996666666664,N,5.541871166666667,E,0.01,314.27,130219,1.4,E"
st-1a2090,1550056657,172.23.0.1,4007,1550060257864-0,"A,51.900996666666664,N,5.541871166666667,E,0.01,320.49,130219,1.4,E"
st-1a2090,1550056658,172.23.0.1,4007,1550060258373-0,"A,5$1.90%0996666&6666@64*,N,5.5418711@66666667,E,0.01,313.94,130219,1.4,E"
st-1a2090,1550056658,172.23.0.1,4007,1550060258963-0,"A,5$1.90%0996666&6666@64*,N,5.5418711@66666667,E,0.01,323.35,130219,1.4,E"
st-1a2090,1550056670,172.23.0.1,4007,1550060270045-0,"A,51.900997,N,5.541871,E,0.01,324.98,130219,1.4,E"
st-1a2090,1550056670,172.23.0.1,4007,1550060270863-0,"A,51.90099683333333,N,5.541871,E,0.01,325.76,130219,1.4,E"
st-1a2090,1550056676,172.23.0.1,4007,1550060276871-0,"A,51.900997,N,5.541871166666667,E,0.01,342.54,130219,1.4,E"
st-1a2090,1550056677,172.23.0.1,4007,1550060277865-0,"A,51.90099683333333,N,5.541871166666667,E,0.01,343.59,130219,1.4,E"
st-1a2090,1550056678,172.23.0.1,4007,1550060278368-0,"A,51.90099683333333,N,5.541871333333333,E,0.01,353.81,130219,1.4,E"
st-1a2090,1550056678,172.23.0.1,4007,1550060278962-0,"A,51.90099683333333,N,5.541871333333333,E,0.01,355.79,130219,1.4,E"
st-1a2090,1550056679,172.23.0.1,4007,1550060279620-0,"A,5$1.90%0996833&3333@3,*N,5.54187133@3333333,E,0.01,350.96,130219,1.4,E"
st-1a2090,1550056680,172.23.0.1,4007,1550060280380-0,"A,51.90099683333333,N,5.541871333333333,E,0.01,356.02,130219,1.4,E"
st-1a2090,1550056681,172.23.0.1,4007,1550060281867-0,"A,51.90099683333333,N,5.541871333333333,E,0.01,348.09,130219,1.4,E"
st-1a2090,1550056726,172.23.0.1,4007,1550060326624-0,"A,51.9009975,N,5.54187,E,0.01,328.4,130219,1.4,E"
st-1a2090,1550056727,172.23.0.1,4007,1550060327463-0,"A,5$1.90%0997333&3333@36*,N,5.54187,E@,0.01,313.83,130219,1.4,E"
st-1a2090,1550056727,172.23.0.1,4007,1550060327866-0,"A,5$1.90%0997333&3333@36*,N,5.54187,E@,0.01,321.64,130219,1.4,E"
st-1a2090,1550056728,172.23.0.1,4007,1550060328362-0,"A,5$1.90%0997333&3333@36*,N,5.54187,E@,0.01,327.64,130219,1.4,E"
st-1a2090,1550056728,172.23.0.1,4007,1550060328874-0,"A,5$1.90%0997333&3333@36*,N,5.54187,E@,0.01,326.35,130219,1.4,E"
st-1a2090,1550056729,172.23.0.1,4007,1550060329751-0,"A,5$1.90%0997333&3333@36*,N,5.54187,E@,0.01,332.0,130219,1.4,E"
st-1a2090,1550056729,172.23.0.1,4007,1550060329970-0,"A,51.90099716666667,N,5.54187,E,0.01,332.57,130219,1.4,E"
st-1a2090,1550056730,172.23.0.1,4007,1550060330413-0,"A,51.90099716666667,N,5.54187,E,0.01,331.18,130219,1.4,E"
st-1a2090,1550056730,172.23.0.1,4007,1550060330873-0,"A,51.90099716666667,N,5.54187,E,0.01,332.86,130219,1.4,E"
st-1a2090,1550056731,172.23.0.1,4007,1550060331369-0,"A,5$1.90%0997166&6666@7,*N,5.54187,E,@0.01,340.25,130219,1.4,E"
st-1a2090,1550056731,172.23.0.1,4007,1550060331864-0,"A,5$1.90%0997166&6666@7,*N,5.54187016@66666665,E,0.01,343.9,130219,1.4,E"
st-1a2090,1550056732,172.23.0.1,4007,1550060332461-0,"A,5$1.90%0997166&6666@7,*N,5.54187016@66666665,E,0.01,356.96,130219,1.4,E"
st-1a2090,1550056733,172.23.0.1,4007,1550060333331-0,"A,51.90099716666667,N,5.5418701666666665,E,0.01,358.22,130219,1.4,E"
st-1a2090,1550056755,172.23.0.1,4007,1550060355365-0,"A,51.900997,N,5.5418701666666665,E,0.01,320.59,130219,1.4,E"
st-1a2090,1550056755,172.23.0.1,4007,1550060355967-1,"A,5$1.90%0997,N,&5.54@18*701666666665@,E,0.01,318.31,130219,1.4,E"
st-1a2090,1550056756,172.23.0.1,4007,1550060356621-0,"A,51.90099683333333,N,5.5418701666666665,E,0.01,323.41,130219,1.4,E"
st-1a2090,1550056756,172.23.0.1,4007,1550060356932-0,"A,5$1.90%0996833&3333@3,*N,5.54187016@66666665,E,0.01,330.45,130219,1.4,E"
st-1a2090,1550056757,172.23.0.1,4007,1550060357458-0,"A,51.90099683333333,N,5.5418701666666665,E,0.01,325.21,130219,1.4,E"
st-1a2090,1550056757,172.23.0.1,4007,1550060357866-0,"A,51.90099683333333,N,5.5418701666666665,E,0.01,332.98,130219,1.4,E"
st-1a2090,1550056758,172.23.0.1,4007,1550060358362-0,"A,5$1.90%0996833&3333@3,*N,5.54187033@3333334,E,0.01,343.79,130219,1.4,E"
st-1a2090,1550056758,172.23.0.1,4007,1550060358869-0,"A,51.90099683333333,N,5.541870333333334,E,0.01,345.14,130219,1.4,E"
st-1a2090,1550056759,172.23.0.1,4007,1550060359460-0,"A,5$1.90%0996833&3333@3,*N,5.54187033@3333334,E,0.01,340.44,130219,1.4,E"
st-1a2090,1550056760,172.23.0.1,4007,1550060360117-0,"A,5$1.90%0996833&3333@3,*N,5.54187033@3333334,E,0.01,342.07,130219,1.4,E"
st-1a2090,1550056760,172.23.0.1,4007,1550060360560-0,"A,5$1.90%0996833&3333@3,*N,5.54187033@3333334,E,0.01,337.28,130219,1.4,E"
st-1a2090,1550056760,172.23.0.1,4007,1550060360887-0,"A,51.90099683333333,N,5.541870333333334,E,0.01,326.74,130219,1.4,E"
st-1a2090,1550056761,172.23.0.1,4007,1550060361369-0,"A,5$1.90%0996833&3333@3,*N,5.54187016@66666665,E,0.01,329.01,130219,1.4,E"
st-1a2090,1550056761,172.23.0.1,4007,1550060361864-0,"A,51.900996666666664,N,5.541870333333334,E,0.01,324.23,130219,1.4,E"
st-1a2090,1550056762,172.23.0.1,4007,1550060362461-0,"A,5$1.90%0996666&6666@64*,N,5.5418701@666666665,E,0.01,330.5,130219,1.4,E"
st-1a2090,1550056763,172.23.0.1,4007,1550060363336-0,"A,51.900996666666664,N,5.541870333333334,E,0.01,338.85,130219,1.4,E"
st-1a2090,1550056763,172.23.0.1,4007,1550060363569-0,"A,51.900996666666664,N,5.541870333333334,E,0.01,349.51,130219,1.4,E"
st-1a2090,1550056763,172.23.0.1,4007,1550060363876-0,"A,51.900996666666664,N,5.541870333333334,E,0.01,341.08,130219,1.4,E"
st-1a2090,1550056764,172.23.0.1,4007,1550060364364-0,"A,5$1.90%0996666&6666@64*,N,5.5418703@33333334,E,0.01,348.07,130219,1.4,E"
st-1a2090,1550056764,172.23.0.1,4007,1550060364960-0,"A,51.900996666666664,N,5.541870333333334,E,0.01,343.49,130219,1.4,E"
st-1a2090,1550056765,172.23.0.1,4007,1550060365365-0,"A,5$1.90%0996666&6666@64*,N,5.5418703@33333334,E,0.01,344.65,130219,1.4,E"
st-1a2090,1550056788,172.23.0.1,4007,1550060388364-0,"A,51.900997333333336,N,5.5418693333333335,E,0.01,319.61,130219,1.4,E"
st-1a2090,1550056788,172.23.0.1,4007,1550060388871-0,"A,5$1.90%0997333&3333@36*,N,5.5418693@333333335,E,0.01,321.02,130219,1.4,E"
st-1a2090,1550056790,172.23.0.1,4007,1550060390117-0,"A,51.900997333333336,N,5.5418695,E,0.01,320.19,130219,1.4,E"
st-1a2090,1550056790,172.23.0.1,4007,1550060390564-0,"A,5$1.90%0997333&3333@36*,N,5.5418695@,E,0.01,326.58,130219,1.4,E"
st-1a2090,1550056790,172.23.0.1,4007,1550060390884-1,"A,51.900997333333336,N,5.5418695,E,0.01,333.26,130219,1.4,E"
st-1a2090,1550056791,172.23.0.1,4007,1550060391368-0,"A,5$1.90%0997166&6666@7,*N,5.5418695,@E,0.01,332.7,130219,1.4,E"
st-1a2090,1550056791,172.23.0.1,4007,1550060391862-0,"A,51.90099716666667,N,5.5418695,E,0.01,340.23,130219,1.4,E"
st-1a2090,1550056792,172.23.0.1,4007,1550060392458-0,"A,51.90099716666667,N,5.5418695,E,0.01,344.18,130219,1.4,E"
st-1a2090,1550056792,172.23.0.1,4007,1550060392959-0,"A,51.90099716666667,N,5.5418695,E,0.01,337.91,130219,1.4,E"
st-1a2090,1550056793,172.23.0.1,4007,1550060393624-0,"A,51.90099716666667,N,5.541869666666667,E,0.01,338.1,130219,1.4,E"
st-1a2090,1550056793,172.23.0.1,4007,1550060393938-0,"A,5$1.90%0997166&6666@7,*N,5.54186966@6666667,E,0.01,338.94,130219,1.4,E"
st-1a2090,1550056794,172.23.0.1,4007,1550060394366-0,"A,51.90099716666667,N,5.541869666666667,E,0.01,344.76,130219,1.4,E"
st-1a2090,1550056794,172.23.0.1,4007,1550060394961-0,"A,51.90099716666667,N,5.541869666666667,E,0.01,339.91,130219,1.4,E"
st-1a2090,1550056795,172.23.0.1,4007,1550060395362-0,"A,5$1.90%0997166&6666@7,*N,5.54186983@3333333,E,0.01,347.51,130219,1.4,E"
st-1a2090,1550056818,172.23.0.1,4007,1550060418866-0,"A,51.900997,N,5.5418701666666665,E,0.01,314.0,130219,1.4,E"
st-1a2090,1550056821,172.23.0.1,4007,1550060421366-0,"A,51.900997,N,5.54187,E,0.01,313.63,130219,1.4,E"
st-1a2090,1550056821,172.23.0.1,4007,1550060421871-0,"A,51.900997,N,5.54187,E,0.01,323.22,130219,1.4,E"
st-1a2090,1550056840,172.23.0.1,4007,1550060440958-0,"A,51.90099716666667,N,5.5418695,E,0.01,342.29,130219,1.4,E"
st-1a2090,1550056841,172.23.0.1,4007,1550060441369-0,"A,51.90099716666667,N,5.5418695,E,0.01,350.79,130219,1.4,E"
st-1a2090,1550056841,172.23.0.1,4007,1550060441864-0,"A,51.90099716666667,N,5.5418695,E,0.01,336.51,130219,1.4,E"
st-1a2090,1550056842,172.23.0.1,4007,1550060442457-0,"A,5$1.90%0997166&6666@7,*N,5.5418695,@E,0.01,331.39,130219,1.4,E"
st-1a2090,1550056842,172.23.0.1,4007,1550060442961-0,"A,5$1.90%0997166&6666@7,*N,5.5418695,@E,0.01,345.61,130219,1.4,E"
st-1a2090,1550056843,172.23.0.1,4007,1550060443625-0,"A,5$1.90%0997166&6666@7,*N,5.5418695,@E,0.01,348.86,130219,1.4,E"
st-1a2090,1550056843,172.23.0.1,4007,1550060443941-0,"A,51.90099716666667,N,5.5418695,E,0.01,350.34,130219,1.4,E"
st-1a2090,1550056844,172.23.0.1,4007,1550060444366-0,"A,5$1.90%0997166&6666@7,*N,5.54186966@6666667,E,0.01,355.73,130219,1.4,E"
st-1a2090,1550056887,172.23.0.1,4007,1550060487126-0,"A,51.900996666666664,N,5.541871833333333,E,0.01,359.5,130219,1.4,E"
st-1a2090,1550056887,172.23.0.1,4007,1550060487547-0,"A,5$1.90%0996666&6666@64*,N,5.5418718@33333333,E,0.01,352.33,130219,1.4,E"
st-1a2090,1550056887,172.23.0.1,4007,1550060487877-0,"A,5$1.90%0996666&6666@64*,N,5.5418718@33333333,E,0.01,351.52,130219,1.4,E"
st-1a2090,1550056888,172.23.0.1,4007,1550060488373-0,"A,51.900996666666664,N,5.541871833333333,E,0.01,347.22,130219,1.4,E"
st-1a2090,1550056891,172.23.0.1,4007,1550060491060-0,"A,51.900996666666664,N,5.541871833333333,E,0.01,355.47,130219,1.4,E"
st-1a2090,1550056896,172.23.0.1,4007,1550060496365-0,"A,51.900996666666664,N,5.5418715,E,0.01,337.91,130219,1.4,E"
st-1a2090,1550056897,172.23.0.1,4007,1550060497243-0,"A,51.900996666666664,N,5.5418715,E,0.01,327.83,130219,1.4,E"
st-1a2090,1550056897,172.23.0.1,4007,1550060497482-0,"A,5$1.90%0996666&6666@64*,N,5.5418715@,E,0.01,324.5,130219,1.4,E"
st-1a2090,1550056897,172.23.0.1,4007,1550060497916-1,"A,51.900996666666664,N,5.5418715,E,0.01,323.08,130219,1.4,E"
st-1a2090,1550056898,172.23.0.1,4007,1550060498877-0,"A,51.900996666666664,N,5.5418715,E,0.01,329.8,130219,1.4,E"
st-1a2090,1550056899,172.23.0.1,4007,1550060499960-0,"A,5$1.90%0996666&6666@64*,N,5.5418715@,E,0.01,321.69,130219,1.4,E"
st-1a2090,1550056904,172.23.0.1,4007,1550060504957-0,"A,51.900996666666664,N,5.541871666666667,E,0.01,352.55,130219,1.4,E"
st-1a2090,1550056905,172.23.0.1,4007,1550060505868-0,"A,5$1.90%0996666&6666@64*,N,5.5418716@66666667,E,0.01,348.68,130219,1.4,E"
st-1a2090,1550056913,172.23.0.1,4007,1550060513463-0,"A,51.900996666666664,N,5.5418715,E,0.01,349.72,130219,1.4,E"
st-1a2090,1550056914,172.23.0.1,4007,1550060514125-0,"A,5$1.90%0996666&6666@64*,N,5.5418715@,E,0.01,347.7,130219,1.4,E"
st-1a2090,1550056914,172.23.0.1,4007,1550060514430-0,"A,51.900996666666664,N,5.541871333333333,E,0.01,342.85,130219,1.4,E"
st-1a2090,1549887514,192.168.240.1,4007,1549891114624-0,"A,51.0203015,N,6.9761185,E,0.01,134.52,110219,1.8,E"
st-1a2090,1549887961,192.168.240.1,4007,1549891561366-2,"A,51.02030366666666,N,6.976114,E,0.01,101.03,110219,1.8,E"
st-1a2090,1549893311,192.168.240.1,4007,1549896911872-0,"A,51.020305666666665,N,6.9761050000000004,E,0.01,231.56,110219,1.8,E"
st-1a2090,1549893312,192.168.240.1,4007,1549896912469-1,"A,51.020305666666665,N,6.976105166666667,E,0.01,225.12,110219,1.8,E"
st-1a2090,1550067045,172.23.0.1,4007,1550070645057-1,"A,51.8251545,N,4.970193666666667,E,0.01,317.53,130219,1.2,E"
st-1a2090,1550067048,172.23.0.1,4007,1550070648185-0,"A,51.8251545,N,4.970193833333333,E,0.01,306.88,130219,1.2,E"
st-1a2090,1550067048,172.23.0.1,4007,1550070648419-0,"A,51.8251545,N,4.970193833333333,E,0.01,319.82,130219,1.2,E"
st-1a2090,1550067050,172.23.0.1,4007,1550070650466-0,"A,51.8251545,N,4.970194,E,0.01,336.09,130219,1.2,E"
st-1a2090,1550067051,172.23.0.1,4007,1550070651139-1,"A,51.8251545,N,4.970194,E,0.01,343.06,130219,1.2,E"
st-1a2090,1550067051,172.23.0.1,4007,1550070651434-0,"A,5$1.82%51545,N&,4.9@70*194,E,0.01,3@48.96,130219,1.2,E"
st-1a2090,1550067051,172.23.0.1,4007,1550070651867-0,"A,5$1.82%51545,N&,4.9@70*194,E,0.01,3@54.71,130219,1.2,E"
st-1a2090,1550067086,172.23.0.1,4007,1550070686371-1,"A,5$1.82%51545,N&,4.9@70*193,E,0.01,2@50.78,130219,1.2,E"
st-1a2090,1550067086,172.23.0.1,4007,1550070686868-0,"A,5$1.82%51545,N&,4.9@70*192833333334@,E,0.01,257.58,130219,1.2,E"
st-1a2090,1550067087,172.23.0.1,4007,1550070687471-0,"A,51.8251545,N,4.970192833333334,E,0.01,268.86,130219,1.2,E"
st-1a2090,1550067114,172.23.0.1,4007,1550070714746-0,"A,5$1.82%5154833&3333@36*,N,4.9701913@33333333,E,0.01,294.24,130219,1.2,E"
st-1a2090,1550067114,172.23.0.1,4007,1550070714974-0,"A,51.825154833333336,N,4.970191333333333,E,0.01,303.51,130219,1.2,E"
st-1a2090,1550067115,172.23.0.1,4007,1550070715413-0,"A,5$1.82%5154833&3333@36*,N,4.9701915@,E,0.01,303.86,130219,1.2,E"
st-1a2090,1550067115,172.23.0.1,4007,1550070715870-0,"A,5$1.82%5154833&3333@36*,N,4.9701915@,E,0.01,314.78,130219,1.2,E"
st-1a2090,1550067210,172.23.0.1,4007,1550070810868-0,"A,51.825154833333336,N,4.970192,E,0.01,101.65,130219,1.2,E"
st-1a2090,1550067211,172.23.0.1,4007,1550070811475-0,"A,51.825154833333336,N,4.970192,E,0.01,105.13,130219,1.2,E"
st-1a2090,1550067212,172.23.0.1,4007,1550070812131-0,"A,5$1.82%5154833&3333@36*,N,4.970192,@E,0.01,102.78,130219,1.2,E"
st-1a2090,1550067212,172.23.0.1,4007,1550070812548-0,"A,51.825154833333336,N,4.970192,E,0.01,107.4,130219,1.2,E"
0001,1550054012,172.19.0.15,4007,1550057612862-1,"A,51.31830716666666,N,4.3157206666666665,E,0.01,263.62,150218,0.8,E"
0001,1550057326,172.19.0.17,4007,1550060926064-1,"A,5$1.31%8307166&6666@6,*N,4.31572066@66666665,E,0.01,263.62,150218,0.8,E"
0001,1550060978,172.19.0.11,4007,1550064578423-0,"A,51.31830716666666,N,4.3157206666666665,E,0.01,263.62,150218,0.8,E"
0001,1550067251,172.19.0.16,4007,1550070851823-0,"A,5$1.31%8307166&6666@6,*N,4.31572066@66666665,E,0.01,263.62,150218,0.8,E"
0001,1550066589,172.19.0.17,4007,1550070189981-0,"A,51.31830716666666,N,4.3157206666666665,E,0.01,263.62,150218,0.8,E"
